slice_id,clean_dice,clean_uncertainty,N_5_dice,N_5_uncertainty,S_5_dice,S_5_uncertainty,E_5_dice,E_5_uncertainty,W_5_dice,W_5_uncertainty,N_10_dice,N_10_uncertainty,S_10_dice,S_10_uncertainty,E_10_dice,E_10_uncertainty,W_10_dice,W_10_uncertainty
img0001_slice_107,0.062724315,0.012302718,0.06590273976325989,0.013195192441344261,0.0610152930021286,0.011678793467581272,0.05653216689825058,0.013924394734203815,0.06686519831418991,0.015194323845207691,0.0650656670331955,0.01427603792399168,0.060865968465805054,0.011066803708672523,0.044494304805994034,0.013623752631247044,0.07513049989938736,0.016642527654767036
img0001_slice_108,0.047872048,0.011418684,0.04247528314590454,0.012271342799067497,0.053625062108039856,0.010665416717529297,0.04506300389766693,0.010509413667023182,0.05299266800284386,0.012965960428118706,0.046578746289014816,0.013782053254544735,0.06299012899398804,0.010451013222336769,0.021838506683707237,0.0071812462992966175,0.06394939124584198,0.015222340822219849
img0001_slice_109,0.04945122,0.0107149,0.03335855156183243,0.011246190406382084,0.06260181963443756,0.009979210793972015,0.03526226803660393,0.008599215187132359,0.05967196077108383,0.012290648184716702,0.03525793179869652,0.012797580100595951,0.04372101277112961,0.008984573185443878,0.022540295496582985,0.006595882587134838,0.06462443619966507,0.013703534379601479
img0001_slice_110,0.035446163,0.0097429855,0.02250293456017971,0.010517740622162819,0.05691731721162796,0.01077270321547985,0.019670885056257248,0.007426985073834658,0.048162832856178284,0.01128721795976162,0.016720902174711227,0.011199257336556911,0.03893193602561951,0.009754250757396221,0.010938259772956371,0.005514672491699457,0.06789416819810867,0.012840243056416512
img0001_slice_111,0.0055008885,0.007097853,0.01065209973603487,0.006994044408202171,,,0.007450953591614962,0.006379392463713884,,,0.01225444208830595,0.0072433194145560265,,,0.014551883563399315,0.008164642378687859,,
img0001_slice_112,0.0010469436,0.004467648,0.011882521212100983,0.005107987206429243,,,0.007895974442362785,0.006708038970828056,,,0.01846267841756344,0.00340069318190217,,,0.010640440508723259,0.007887530140578747,,
img0001_slice_113,0.0052452744,0.007899133,0.016126377508044243,0.008891606703400612,0.00484844483435154,0.006665380205959082,0.004940563812851906,0.007677337620407343,,,0.022118473425507545,0.0042789401486516,,,0.004321808461099863,0.006383735686540604,,
img0001_slice_114,0.00079255004,0.004440941,0.0013551031006500125,0.00440811226144433,0.0006600006599910557,0.00430445047095418,6.611461139982566e-05,0.0035846095997840166,,,0.006199914030730724,0.005751952528953552,,,0.0,0.002586387563496828,,
img0001_slice_115,0.0,0.0032605194,0.0006894400576129556,0.004474470857530832,0.0,0.003194641089066863,0.0,0.0033606274519115686,0.0004263413429725915,0.0047559188678860664,0.007358231581747532,0.005597214680165052,,,0.00019698611868079752,0.0031575525645166636,,
img0001_slice_116,0.00059674773,0.0037204274,0.004265379160642624,0.005244831554591656,0.0004971908638253808,0.0034069642424583435,0.0018872297368943691,0.004167460836470127,0.0003644616808742285,0.004007520154118538,0.014317924156785011,0.0070207081735134125,0.0006621858919970691,0.0035698534920811653,0.008074390701949596,0.006974190007895231,0.0004966476117260754,0.004176270216703415
img0001_slice_117,0.014249551,0.007738544,0.027432462200522423,0.00734409736469388,0.005825406406074762,0.006297927815467119,0.019249439239501953,0.009168081916868687,0.012704904191195965,0.006551529746502638,0.032971423119306564,0.007809095550328493,0.0040407441556453705,0.005514666438102722,0.01898500695824623,0.008267841301858425,0.00770596694201231,0.006312177050858736
img0001_slice_118,0.0021672507,0.0034061482,0.009878790937364101,0.005857549607753754,0.0012193676084280014,0.0032438819762319326,0.003587201237678528,0.0038588750176131725,0.0019981712102890015,0.003716100240126252,0.027649153023958206,0.00696909474208951,0.00016941112698987126,0.0027513992972671986,0.006123967934399843,0.004880026914179325,0.002506180899217725,0.00424582976847887
img0001_slice_119,0.022034239,0.0068152472,0.03200186416506767,0.006587866693735123,0.012715773656964302,0.006277984473854303,0.029556486755609512,0.007360956631600857,0.012658440507948399,0.005612444132566452,0.03392821550369263,0.007331342436373234,0.009938555769622326,0.0059770243242383,0.028773853555321693,0.009895126335322857,0.012087229639291763,0.005534031894057989
img0001_slice_120,0.009248402,0.0056863464,0.015725187957286835,0.006634371820837259,0.005391548853367567,0.0051568946801126,0.009656084701418877,0.005978158209472895,0.0056249480694532394,0.004338157828897238,0.028050720691680908,0.007384508848190308,0.00354169774800539,0.004426315892487764,0.03180316090583801,0.009971760213375092,0.005694892723113298,0.004260513465851545
img0001_slice_121,0.0017711015,0.004028457,0.008236505091190338,0.006785818375647068,0.0010166601277887821,0.0028412356041371822,0.0023925798013806343,0.0058502634055912495,0.0013117979979142547,0.0021174175199121237,0.0293332040309906,0.005453909747302532,0.0003606202662922442,0.002623762469738722,0.008690964430570602,0.013012094423174858,0.0005254774587228894,0.001832832582294941
img0001_slice_122,0.002706762,0.0050831437,0.007606816478073597,0.00727391941472888,0.0009909984655678272,0.003322427626699209,0.00406396621838212,0.005221917759627104,0.0009917027782648802,0.003592016641050577,0.019917121157050133,0.0082613006234169,0.0001983110560104251,0.0024984178598970175,0.023028474301099777,0.009262241423130035,0.00019874129793606699,0.002906606299802661
img0001_slice_123,0.0041611376,0.0034877318,0.009705564938485622,0.005150205921381712,0.001181083032861352,0.0023291627876460552,0.009452166967093945,0.005632217042148113,0.003017531242221594,0.003337639383971691,0.02275756746530533,0.004349494818598032,0.0002626308996696025,0.0015992270782589912,0.022343279793858528,0.008656886406242847,0.0024273039307445288,0.003995133563876152
img0001_slice_124,0.0074508954,0.00385278,0.015614381060004234,0.004765425808727741,0.003297801362350583,0.0029943990521132946,0.011155563406646252,0.004934119060635567,0.006325426511466503,0.00367470714263618,0.022873764857649803,0.0048857699148356915,0.0007334922556765378,0.00252877757884562,0.021899014711380005,0.007960034534335136,0.0007337858551181853,0.003347003133967519
img0001_slice_125,0.009959856,0.0033503089,0.015483958646655083,0.003933985251933336,0.004888398572802544,0.0029986114241182804,0.013066157698631287,0.004875109530985355,0.0030589874368160963,0.0022314568050205708,0.02484806627035141,0.004003763198852539,0.0010547805577516556,0.0020118909887969494,0.017949452623724937,0.005350346211344004,,
img0001_slice_126,0.0096456865,0.003317036,0.01296714786440134,0.004438630770891905,0.004431494977325201,0.0029817724134773016,0.0071324193850159645,0.0048330859281122684,0.0016768851783126593,0.002506971824914217,0.023041794076561928,0.002717819297686219,0.0016061733476817608,0.002632365096360445,0.008679651655256748,0.006056689191609621,,
img0001_slice_127,0.004613938,0.001632135,0.006241466850042343,0.0023263581097126007,0.0024868992622941732,0.0023086732253432274,0.00677040871232748,0.002005192218348384,,,0.013181609101593494,0.002944662468507886,,,0.010778337717056274,0.0048853144980967045,,
img0001_slice_128,0.002788019,0.0029493421,0.00575144262984395,0.002698733704164624,,,0.0047944956459105015,0.0032119322568178177,,,0.008159681223332882,0.003162761451676488,0.006915477570146322,0.003442400135099888,0.006615134421736002,0.005129070021212101,,
img0001_slice_129,0.046429854,0.009054501,0.04746339097619057,0.009508577175438404,0.04339676350355148,0.00879003293812275,0.03618327155709267,0.007255580276250839,0.05697202309966087,0.010817090049386024,0.0474264994263649,0.009676500223577023,0.04213637486100197,0.008513937704265118,0.03188207000494003,0.006756018381565809,0.06743716448545456,0.012502620927989483
img0001_slice_130,0.031499907,0.007229261,0.029013263061642647,0.007164944428950548,0.03246079757809639,0.007139197550714016,0.02676185593008995,0.006430237554013729,0.043206505477428436,0.008628538809716702,0.026037096977233887,0.007018258795142174,0.03497867286205292,0.006912487559020519,0.023011526092886925,0.0060289036482572556,0.055752068758010864,0.011015314608812332
img0001_slice_131,0.009147799,0.003681618,,,0.008911926299333572,0.0035169743932783604,0.003375912318006158,0.003464805893599987,0.014365268871188164,0.0033512820955365896,,,0.007680421695113182,0.0034390795044600964,,,0.01418246328830719,0.0038411866407841444
img0001_slice_132,0.010311963,0.002624897,0.012747470289468765,0.002999918069690466,0.010660426691174507,0.002800428308546543,0.004275175277143717,0.0025892776902765036,0.010940063744783401,0.0019917169120162725,,,0.008739076554775238,0.002645903965458274,0.0018801901023834944,0.0014956241939216852,0.011198208667337894,0.0025331461802124977
img0001_slice_133,0.015505994,0.0025311764,0.01634746976196766,0.0025789032224565744,0.007481895852833986,0.0019586284179240465,0.01325906440615654,0.0020422351080924273,,,0.017473531886935234,0.002577651757746935,0.0035122756380587816,0.0014670134987682104,0.011102354153990746,0.002409027423709631,0.008894970640540123,0.002468481659889221
img0001_slice_134,0.017387562,0.0037011474,0.015336894430220127,0.0036686179228127003,0.013626563362777233,0.003456221194937825,0.013712216168642044,0.003693699138239026,0.021817557513713837,0.0038269180804491043,0.012083027511835098,0.0035936213098466396,0.01354148704558611,0.0031292305793613195,0.007699294947087765,0.003293850691989064,0.028337828814983368,0.003407425945624709
img0001_slice_135,0.020486556,0.0035852976,0.012621982954442501,0.002859460422769189,0.02267046459019184,0.003558287164196372,0.014942796900868416,0.0035002848599106073,0.021409040316939354,0.0033631175756454468,0.009714419022202492,0.00267322501167655,0.020137352868914604,0.0034430096857249737,0.008432888425886631,0.0027936550322920084,0.024054383859038353,0.00340535631403327
img0001_slice_136,0.0,0.0018817693,0.0,0.0012893967796117067,0.0,0.0018758571241050959,0.0,0.0016452810959890485,0.0,0.0019680859986692667,,,0.0,0.0014600777067244053,0.0,0.0012324628187343478,0.0,0.0019887788221240044
img0001_slice_137,0.0,0.001172569,,,0.0,0.0016525937244296074,0.0,0.0010551274754106998,0.0,0.0013474792940542102,,,0.0,0.002127257641404867,,,0.0005755947786383331,0.0019815245177596807
img0001_slice_138,0.014054176,0.002816235,0.011802088469266891,0.0025154496543109417,0.004098827484995127,0.0028258946258574724,0.002735978225246072,0.002341338898986578,0.014954118058085442,0.002806264441460371,0.006599158048629761,0.002300271997228265,0.0,0.002337905578315258,0.0,0.001663011615164578,0.013154909946024418,0.002669863635674119
img0001_slice_139,0.0,0.0020001559,0.003536171978339553,0.002376087009906769,0.0,0.001698804902844131,0.000589622650295496,0.0015154522843658924,0.0017691287212073803,0.0024572343099862337,0.01786498725414276,0.0028868054505437613,0.0,0.0016112268203869462,0.0008837825735099614,0.0011919577373191714,0.011452062986791134,0.002909946022555232
img0001_slice_140,0.019603921,0.0020991045,0.045913320034742355,0.0021876259706914425,0.00482218200340867,0.0020023034885525703,0.021518230438232422,0.0018028607591986656,0.02722722664475441,0.0027163065969944,0.05182987079024315,0.0018770865863189101,0.003613006789237261,0.001993701094761491,0.02110292576253414,0.0017453806940466166,0.031955260783433914,0.0027710101567208767
img0001_slice_141,0.0,0.0036094484,0.002602472435683012,0.0036932225339114666,0.0,0.0037070009857416153,0.0,0.00334237702190876,0.06707317382097244,0.003666435368359089,0.011165845207870007,0.003643735544756055,0.0,0.0030363036785274744,0.0,0.0028088719118386507,0.08927424252033234,0.0022029047831892967
img0001_slice_142,0.0054738284,0.002834155,0.022169969975948334,0.0032713196706026793,0.0,0.002543689450249076,0.0,0.002679357537999749,0.048225972801446915,0.002606492256745696,0.029014844447374344,0.003327518468722701,0.0,0.002283242531120777,,,0.08188758045434952,0.0023118522949516773
img0001_slice_143,0.0,0.0034079433,0.01143674086779356,0.004234963562339544,0.0,0.002872840268537402,0.0,0.0035028192214667797,0.002996254712343216,0.003675833810120821,0.051020409911870956,0.003748985007405281,,,,,,
img0001_slice_144,0.0,0.0035237945,0.0,0.004237083252519369,0.0,0.0031324836891144514,,,0.015427770093083382,0.004284570924937725,0.021854303777217865,0.0054295603185892105,,,,,,
img0001_slice_145,0.009701492,0.0039164433,0.018649756908416748,0.004525534342974424,0.0038124285638332367,0.003445586422458291,,,0.017822548747062683,0.0036079806741327047,0.026119403541088104,0.005065590608865023,,,,,,
img0001_slice_146,0.0,0.0038837814,0.0,0.0034889066591858864,0.0,0.003539915895089507,,,0.004535147454589605,0.003872362896800041,0.0007797271246090531,0.003041813848540187,,,,,,
img0023_slice_044,0.033980582,0.005047849,0.22439758479595184,0.003683296963572502,0.0,0.005105316173285246,0.0,0.002263248898088932,0.09701492637395859,0.008432328701019287,0.28530049324035645,0.0033555859699845314,0.0,0.005061543546617031,0.0,0.0018589702667668462,0.15654951333999634,0.0040705944411456585
img0023_slice_045,0.081419624,0.0031652588,0.14785215258598328,0.0032034069299697876,0.009930486790835857,0.0038856063038110733,0.002207505516707897,0.0021634676959365606,0.23427672684192657,0.006397106219083071,0.19844357669353485,0.003315156325697899,0.0018832391360774636,0.0038389023393392563,0.0,0.001998110208660364,0.2042483687400818,0.005285617895424366
img0023_slice_046,0.026913373,0.0050137406,0.09357652813196182,0.0055122156627476215,0.006878762040287256,0.0047725713811814785,0.0,0.003808701178058982,0.1343596875667572,0.007209284696727991,0.12644702196121216,0.003940668422728777,0.0035714285913854837,0.004425406455993652,0.0,0.003635710570961237,0.2383720874786377,0.005900494754314423
img0023_slice_047,0.048156507,0.005552196,0.13707679510116577,0.0046160900965332985,0.009669621475040913,0.005108138080686331,0.019145803526043892,0.004650639835745096,0.05953991785645485,0.006941439583897591,0.11079812049865723,0.0037382079754024744,0.0,0.004540137946605682,0.0,0.004505524877458811,0.018885741010308266,0.003790083574131131
img0023_slice_048,0.015691008,0.0053463224,0.10106761753559113,0.005049849394708872,0.0035335689317435026,0.004933908581733704,0.0,0.004489397630095482,0.03897685930132866,0.006340314168483019,0.2553528845310211,0.0038677663542330265,0.0,0.00476116593927145,0.0,0.003410077653825283,0.0033528918866068125,0.003857326228171587
img0023_slice_049,0.009565217,0.004491539,,,0.02113606408238411,0.004069625865668058,,,0.1932489424943924,0.00497453985735774,,,0.039982229471206665,0.0037571394350379705,,,0.2300231009721756,0.0030897853430360556
img0023_slice_050,0.019637013,0.005499617,0.024698618799448013,0.0066411420702934265,0.011367036029696465,0.00517228664830327,0.019289059564471245,0.006050338502973318,0.0376766100525856,0.00481785461306572,0.05842026695609093,0.006837544962763786,0.011407985351979733,0.005023563280701637,0.012130402028560638,0.00692888954654336,0.0965781882405281,0.004082785453647375
