slice_id,clean_dice,clean_uncertainty,N_5_dice,N_5_uncertainty,S_5_dice,S_5_uncertainty,E_5_dice,E_5_uncertainty,W_5_dice,W_5_uncertainty,N_10_dice,N_10_uncertainty,S_10_dice,S_10_uncertainty,E_10_dice,E_10_uncertainty,W_10_dice,W_10_uncertainty
img0026_slice_137,0.007866966,0.00075011957,0.009744408540427685,0.001282246201299131,0.0068152365274727345,0.0005911737680435181,0.007261560298502445,0.0006303862319327891,0.01781085506081581,0.0012493743561208248,0.013107330538332462,0.0018828293541446328,0.010549464263021946,0.0026598090771585703,0.011921648867428303,0.001379897934384644,0.0167385321110487,0.001134502817876637
img0026_slice_138,0.0074078627,0.0010642153,0.008173173293471336,0.0018104014452546835,0.010740314610302448,0.0012455601245164871,0.008142571896314621,0.0015958279836922884,0.006304782349616289,0.0012214123271405697,0.01125835906714201,0.0011030074674636126,0.014092057943344116,0.0016338967252522707,0.008203772827982903,0.0015663814265280962,0.01491303276270628,0.001856028800830245
img0026_slice_139,0.017222982,0.001412515,0.007337731774896383,0.0016920402413234115,0.017312373965978622,0.000921341881621629,0.0185032207518816,0.0011691872496157885,,,0.012737318873405457,0.0016617226647213101,0.013162055984139442,0.0012862825533375144,0.011268624104559422,0.001973099075257778,0.01067422516644001,0.0023132467176765203
img0026_slice_140,0.016935157,0.0011478206,0.014431532472372055,0.002380124991759658,0.01565457694232464,0.001116710132919252,0.015440999530255795,0.0009323084959760308,0.006971269845962524,0.002088109264150262,0.017470918595790863,0.0021259214263409376,0.017352407798171043,0.0017169052734971046,0.014813924208283424,0.000795290747191757,0.013296632096171379,0.002065373817458749
img0026_slice_141,0.01627952,0.002621962,0.0068477788008749485,0.0021978190634399652,0.017518552020192146,0.0017190009821206331,0.015245809219777584,0.0018848659237846732,0.01068465318530798,0.0028742908034473658,0.016279520466923714,0.00179393554572016,0.022048458456993103,0.0016002871561795473,0.014270179904997349,0.0015550636453554034,0.008455712348222733,0.002064234111458063
img0026_slice_142,0.00932394,0.0013679313,0.014354282058775425,0.00221445644274354,0.008577641099691391,0.001181798055768013,0.01054665818810463,0.0016693546203896403,0.010069678537547588,0.001377045875415206,0.016578545793890953,0.001493927906267345,0.008786660619080067,0.0015197984175756574,0.013730388134717941,0.0016015873989090323,0.018768275156617165,0.003124494571238756
img0026_slice_143,0.015788928,0.0025195477,0.016671858727931976,0.0026271496899425983,0.016936583444476128,0.0024588294327259064,0.01316493283957243,0.001925991615280509,0.01767156459391117,0.0025273493956774473,0.019902560859918594,0.0019641986582428217,0.011244143359363079,0.0015974516281858087,0.012485693208873272,0.0015840991400182247,0.018376631662249565,0.0017480680253356695
img0026_slice_144,0.010211761,0.0018722333,0.009271699003875256,0.0022208199370652437,0.009800593368709087,0.0023875220213085413,0.014606493525207043,0.002056451514363289,0.010974908247590065,0.0017967603635042906,0.018980462104082108,0.002125790575519204,0.018719878047704697,0.001910079037770629,0.012761191464960575,0.0010853182757273316,0.016387896612286568,0.0027960867155343294
img0026_slice_145,0.014835859,0.0020345896,0.011411980725824833,0.001954152248799801,0.016685539856553078,0.002372012473642826,0.018645280972123146,0.002180476440116763,0.013610130175948143,0.002416399773210287,0.00889362208545208,0.0021734521724283695,0.01523454301059246,0.0024317807983607054,0.012554585002362728,0.0012977611040696502,0.016911501064896584,0.0019777007400989532
img0026_slice_146,0.013392795,0.0028086405,0.006593067664653063,0.0014448302099481225,0.017162710428237915,0.002764305332675576,0.015556703321635723,0.0023253406397998333,0.012420101091265678,0.0028218121733516455,0.008771806955337524,0.0019775251857936382,0.015473563224077225,0.002421170473098755,0.01674761436879635,0.00234406185336411,0.011334378272294998,0.0036539004649966955
img0026_slice_147,0.017634489,0.0030072106,0.01144073810428381,0.001608479768037796,0.01336075458675623,0.0015234410529956222,0.012063753791153431,0.0018153038108721375,0.01242782361805439,0.0014013268519192934,0.011469615623354912,0.0016923554940149188,0.01434647012501955,0.001464869943447411,0.012486875057220459,0.001391629222780466,0.010649627074599266,0.0011133523657917976
img0026_slice_148,0.014511854,0.0020116277,0.015552408061921597,0.0019190635066479445,0.015833450481295586,0.0022777351550757885,0.012653021141886711,0.001827587140724063,0.008245546370744705,0.0019914070144295692,0.01158120296895504,0.0021203665528446436,0.01566505618393421,0.0023678243160247803,0.011637643910944462,0.0016304412856698036,0.0068288519978523254,0.0020496388897299767
img0026_slice_149,0.012373275,0.001661137,0.013261452317237854,0.0028180500958114862,0.019513456150889397,0.00196547107771039,0.01188587211072445,0.001646224525757134,0.01762811280786991,0.003274870105087757,0.01631772145628929,0.002573140198364854,0.01789001375436783,0.0017735928995534778,0.01125476136803627,0.0015455683460459113,,
